Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
04-07-2025,BLK,876.48,884.05,890.86,871.33,8855431,1.36E+11,19.49,2.11,45.36,1184.67,620.57,Financials
04-07-2025,BMY,55.54,55.78,55.99,54.99,7077409,1.06E+11,10.4,4.38,5.36,72.41,42.17,Healthcare
04-07-2025,BRK.B,430.97,429,435.81,425.72,33580838,8.88E+11,19.94,0,21.51,476.31,355.51,Financials
04-07-2025,C,63.46,62.99,64.25,62.33,13670404,1.21E+11,11.08,3.47,5.69,74.5,50.72,Financials
04-07-2025,CAT,360.57,353.16,363.62,351.01,5440896,1.84E+11,16.74,2.12,21.1,439.18,237.57,Industrials
04-07-2025,CB,236.25,235.38,239.37,233.23,6524984,91269795918,13.31,2.05,17.68,294.72,212.39,Financials
04-07-2025,COST,872.72,852.52,879.32,839.96,34753758,3.70E+11,37.9,0.5,22.49,1040.96,637.76,Consumer Staples
04-07-2025,CRM,278.75,274.98,281.74,271.43,25270969,2.60E+11,35.03,0,7.85,316.94,216.09,Technology
04-07-2025,CVX,165.63,162.02,166.27,161.57,15649384,2.89E+11,15.61,2.79,10.38,194.02,133.24,Energy
04-07-2025,DIS,109.31,111.25,112.8,109.08,13281040,1.92E+11,34.57,0,3.22,127.34,88.65,Communication Services
04-07-2025,DUK,113.87,112.33,114.42,111.56,4440628,83736909091,20.48,3.89,5.48,149.24,86.08,Utilities
04-07-2025,ELV,569.49,559.1,576.98,551.53,10638425,1.26E+11,17.26,1.16,32.39,677.66,457.31,Healthcare
04-07-2025,GE,170.57,171.96,173.48,169.69,6979484,1.82E+11,24.96,0.43,6.89,228.49,148.56,Industrials
04-07-2025,GILD,75.14,74.96,75.92,74.06,6431344,89015000000,19.12,3.81,3.92,81.07,64.21,Healthcare
04-07-2025,GOOGL,182.21,184.17,185.6,181.43,78455300,2.19E+12,29.85,0,6.17,200.64,145.04,Communication Services
04-07-2025,GS,453.76,451.12,456.47,447.82,13085525,1.52E+11,12.01,2.11,37.56,578.73,329.13,Financials
04-07-2025,HD,358.21,354.07,360.94,350.48,25228466,3.69E+11,29.77,2.52,11.89,401.89,273.22,Consumer Discretionary
04-07-2025,HON,217,221.28,223.55,213.75,9934934,1.49E+11,28.36,2.15,7.8,278.18,155.7,Industrials
04-07-2025,IBM,190.28,194.39,196.17,187.53,4346208,1.74E+11,18.83,3.51,10.32,219.06,172.42,Technology
04-07-2025,INTC,35.28,34.89,35.48,34.56,3563191,1.35E+11,19.94,1.45,1.75,43.01,22.89,Technology
04-07-2025,INTU,629.48,618.14,632.63,608.94,10503565,1.66E+11,57.2,0.6,10.81,773.45,419.69,Technology
04-07-2025,ISRG,450.48,442.63,455.48,438.16,2162110,1.49E+11,58.5,0,7.57,540.34,298.41,Healthcare
04-07-2025,JNJ,174.82,173.44,177.42,172.59,13684507,4.38E+11,17.1,2.66,10.14,210.28,116.77,Healthcare
04-07-2025,JPM,195.45,196.07,198.51,193.78,29153938,5.48E+11,11.82,2.25,16.59,229.74,142.25,Financials
04-07-2025,KO,63.45,64,64.74,63.13,26343233,2.79E+11,26.37,2.76,2.43,80.31,50.31,Consumer Staples
04-07-2025,LLY,942.02,940.75,952.58,929.53,19387322,8.42E+11,54.92,1.12,17.13,1261.89,778.57,Healthcare
04-07-2025,LMT,470.84,467.01,471.81,464.43,12714524,1.12E+11,19.03,2.79,24.54,562.43,367.31,Industrials
04-07-2025,LOW,243.14,244.84,246.75,239.55,9833426,1.55E+11,24.91,1.66,9.83,296.44,222.25,Consumer Discretionary
04-07-2025,MA,474.58,473.17,479.99,470.27,12550011,4.44E+11,39.07,0.48,12.11,615.48,400.92,Financials
04-07-2025,MDLZ,72.35,73.34,73.9,72.04,7892518,94152702703,18.67,2.16,3.93,97.04,62.04,Consumer Staples
04-07-2025,MDT,90.62,90.34,91.13,89.49,2705346,1.15E+11,14.23,3.21,6.35,119.81,64.42,Healthcare
04-07-2025,META,508.73,511.8,515.36,507.34,84915351,1.42E+12,23.74,0.4,21.56,653.87,378.14,Communication Services
04-07-2025,MMC,220.29,219.59,222.59,218.87,10679055,1.07E+11,21.37,1.9,10.28,237.92,144.72,Financials
04-07-2025,MRK,127.92,130.02,131.09,126.94,29718837,3.20E+11,16.59,2.77,7.84,163.04,102.36,Healthcare
04-07-2025,MS,101.84,101.75,102.05,100.42,5512410,1.68E+11,10.56,3.1,9.64,113.78,67.65,Financials
04-07-2025,MSFT,442.44,430.42,448.01,426.12,67512100,3.07E+12,34.62,0.69,12.43,539.94,346.56,Technology
04-07-2025,NEE,75.35,75.62,76.61,74.34,13811679,1.56E+11,23.11,2.92,3.27,96.29,61.63,Utilities
04-07-2025,NFLX,676.31,684.98,686.88,670.46,20194277,2.84E+11,40.72,0,16.82,771.63,597.86,Communication Services
04-07-2025,NKE,93.73,93.96,94.84,92.35,13767262,1.41E+11,25.56,0.93,3.68,113.25,65.97,Consumer Discretionary
04-07-2025,NOW,841.43,867.08,877.19,832.35,9375970,1.79E+11,85.01,0,10.2,1084.86,672.52,Technology
04-07-2025,NVDA,480.92,471.91,483.3,470.84,76995960,2.64E+12,44.13,0,10.69,554.41,405.04,Technology
04-07-2025,ORCL,143.97,143.64,144.56,142.85,14550495,4.09E+11,22.3,1.07,6.44,166.12,105.79,Technology
04-07-2025,PEP,172.84,174.43,174.89,171.2,31844630,2.28E+11,24.43,2.71,7.14,196.7,116.54,Consumer Staples
04-07-2025,PFE,32.5,32.25,32.74,31.81,7398800,1.72E+11,10.71,5.65,3.01,41.42,27.36,Healthcare
04-07-2025,PG,173.82,174.71,176.19,171.88,20414679,3.95E+11,27.08,2.56,6.45,214.11,131.76,Consumer Staples
04-07-2025,PLD,126.37,129.07,130.41,124.86,7990784,1.24E+11,31.56,2.92,4.09,157.92,112.7,Real Estate
04-07-2025,PM,108.85,107.63,109.96,106.27,9090561,1.61E+11,15.91,4.32,6.76,121.21,96.47,Consumer Staples
04-07-2025,PYPL,65.54,67.15,67.99,64.79,12108718,71946428571,19.93,0,3.37,79.6,60.06,Financials
04-07-2025,QCOM,224.42,226.17,227.87,223.48,18636388,2.37E+11,16.26,1.77,13.91,281.61,184.14,Technology
04-07-2025,REGN,1086.21,1105.42,1115.17,1071.49,3031511,1.16E+11,18.84,0,58.67,1226.52,733.75,Healthcare
04-07-2025,RTX,113.49,116.18,116.71,111.84,14920736,1.53E+11,17.55,2.23,6.62,131.45,79.45,Industrials
04-07-2025,SCHW,80.32,81.72,82.11,79.31,10505770,1.38E+11,17.88,1.31,4.57,105.19,58.03,Financials
04-07-2025,SO,87.53,87.37,88.49,86.8,9009936,90453647059,18.45,3.48,4.74,100.02,74.23,Utilities
04-07-2025,SPGI,454.2,462.17,467.87,451.4,12345093,1.46E+11,41.06,0.83,11.26,499.16,305.61,Financials
04-07-2025,SYK,366.28,373.91,378.78,362.69,14824391,1.36E+11,31.72,0.95,11.79,444.11,323.08,Healthcare
04-07-2025,T,21.2,21.29,21.46,21.08,4702036,1.37E+11,7.56,6.51,2.82,28.2,17.59,Communication Services
04-07-2025,TJX,123.83,126.77,128.67,122.83,6231938,1.43E+11,24.19,1.31,5.24,146.22,103.92,Consumer Discretionary
04-07-2025,TMO,562.62,569.89,576.52,555.88,31270269,2.16E+11,29.04,0.28,19.62,656.04,467.97,Healthcare
04-07-2025,TSLA,268,264.79,269.13,262.5,18939968,8.66E+11,55.77,0,4.75,294.48,238.62,Consumer Discretionary
04-07-2025,TXN,204.24,208.56,210.06,201.43,3300404,1.88E+11,23.47,2.45,8.89,238.95,155.9,Technology
04-07-2025,UBER,75.7,76.78,77.34,74.79,5926776,1.48E+11,25.46,0,3.02,88.31,68.21,Technology
04-07-2025,UNH,612.25,602.96,614.16,599.31,18347299,5.53E+11,24.6,1.27,24.51,813.82,485.04,Healthcare
04-07-2025,UNP,256.91,259.85,262.7,255.02,11368124,1.58E+11,21.35,2.12,12.17,339.11,201.4,Industrials
04-07-2025,UPS,148.5,149.54,150.42,147.8,6240424,1.21E+11,17.46,3.09,8.56,182.56,112.44,Industrials
04-07-2025,V,292.79,287.18,294.62,286.23,24123119,5.74E+11,28.74,0.73,9.99,342.23,206.96,Financials
04-07-2025,VRTX,460.63,468.46,470.03,455.91,14268055,1.22E+11,30.13,0,15.55,574.65,398.67,Healthcare
04-07-2025,VZ,46.15,46.79,47.11,45.56,13063478,1.82E+11,8.43,6.53,5.55,56.29,40.33,Communication Services
04-07-2025,WMT,72.6,71.79,73.07,71.43,33865491,5.62E+11,27.68,1.16,2.59,81.83,50.81,Consumer Staples
04-07-2025,XOM,124.33,127.14,128.56,123.32,32789417,4.98E+11,13.16,3.14,9.66,152.72,100.61,Energy
04-07-2025,ZTS,145.99,142.72,147.2,142.06,6160360,64699733333,26.57,0.67,5.37,172.29,109.45,Healthcare
05-07-2025,AAPL,209.67,215.02,217.58,207.13,82657325,3.36E+12,28.26,0.48,7.61,238.09,186.01,Technology
05-07-2025,ABBV,184.87,187.5,189.75,182.66,28277243,3.18E+11,17.85,3.31,10.5,225.68,142.09,Healthcare
05-07-2025,ABT,120.45,118.08,121.89,117.43,18261109,1.97E+11,24.77,1.75,4.77,147.68,77.92,Healthcare
05-07-2025,ADBE,582.72,597.84,604.86,578.48,14861792,2.59E+11,41.68,0,14.34,698.41,465.91,Technology
05-07-2025,ADP,249.71,255.87,257.8,246.27,11911480,1.05E+11,24.37,1.97,10.5,331.51,205.37,Financials
05-07-2025,AMD,167.77,162.8,169.52,161.85,31215255,2.47E+11,46.79,0,3.48,186.76,118.15,Technology
05-07-2025,AMGN,298.46,297.12,301.24,293.62,8693776,1.51E+11,15.63,3.24,19.01,363.34,260.74,Healthcare
05-07-2025,AMT,198.81,203.05,203.85,196.94,8366487,94096341463,24,2.28,8.46,267.83,173.37,Real Estate
05-07-2025,AMZN,166.48,168.65,169.25,164.02,76490965,1.73E+12,37,0,4.56,183.15,144.34,Consumer Discretionary
05-07-2025,AVGO,1671.86,1678.62,1702.64,1655.4,29188938,7.70E+11,28.07,1.62,59.8,2209.67,1457.26,Technology
05-07-2025,BAC,43.17,44.09,44.45,42.56,26333167,3.28E+11,15.75,2.21,2.8,47.98,35.07,Financials
05-07-2025,BKNG,3785.43,3861.79,3904.87,3757,2351968,1.39E+11,24.34,0,158.66,4736.45,3057.28,Consumer Discretionary
05-07-2025,BLK,859.77,876.33,883.24,853.95,5547630,1.35E+11,21.28,2.1,41.18,1078.63,795.55,Financials
05-07-2025,BMY,57.65,56.45,58,55.63,9484977,1.08E+11,11.98,4.87,4.71,67.01,37.04,Healthcare
05-07-2025,BRK.B,435.66,426.82,441.79,420.44,10144155,8.83E+11,17.05,0,25.03,513.48,317.52,Financials
05-07-2025,C,67.81,67.71,68.66,67.35,10923758,1.30E+11,11.98,4.12,5.65,78.96,57.35,Financials
05-07-2025,CAT,389.32,398.61,399.74,386.51,5636369,2.07E+11,17.77,2.2,22.43,473.76,320.08,Industrials
05-07-2025,CB,243.37,240.83,246.11,237.24,14355210,93383061224,15.3,1.98,15.74,265.99,215.07,Financials
05-07-2025,COST,876.63,870.9,884.27,866.27,12559106,3.78E+11,48.2,0.52,18.07,954.15,632.64,Consumer Staples
05-07-2025,CRM,266.83,268.18,270.54,264.75,28370083,2.54E+11,40.37,0,6.64,304.51,226.1,Technology
05-07-2025,CVX,155.23,150.98,155.57,149.84,14346915,2.69E+11,13.24,3.06,11.4,189.61,98.39,Energy
05-07-2025,DIS,117.03,117.17,117.5,116.19,3906074,2.02E+11,30.74,0,3.81,142.79,78.56,Communication Services
05-07-2025,DUK,109.4,110.28,110.76,108.36,6896884,82208727273,16.66,3.73,6.62,124.87,73.5,Utilities
05-07-2025,ELV,542.31,535.96,544.18,528.21,11221625,1.21E+11,17.22,0.99,31.12,604.85,487.97,Healthcare
05-07-2025,GE,182.54,186.77,187.51,182.01,10868609,1.97E+11,30.37,0.42,6.15,235.07,167.29,Industrials
05-07-2025,GILD,84.85,84.37,86.09,83.15,2454363,1.00E+11,19.28,4.1,4.38,92.96,55.95,Healthcare
05-07-2025,GOOGL,171.92,168.48,173.39,167.97,34392610,2.00E+12,25.22,0,6.68,215.94,125.12,Communication Services
05-07-2025,GS,446.68,438.9,448.25,432.39,2238664,1.48E+11,13.76,1.97,31.9,515.26,337.92,Financials
05-07-2025,HD,359.5,361.6,365.18,354.35,23591865,3.76E+11,22.27,2.53,16.24,420.35,298.03,Consumer Discretionary
05-07-2025,HON,212.91,208.94,215.65,206.92,4471318,1.41E+11,23.19,1.84,9.01,267.27,164.1,Industrials
05-07-2025,IBM,187.99,185.69,188.63,184.72,2700722,1.67E+11,19.16,3.51,9.69,223.84,130.49,Technology
05-07-2025,INTC,34.49,34.01,34.7,33.54,2261543,1.31E+11,19.57,1.6,1.74,38.16,29.53,Technology
05-07-2025,INTU,668.7,687.99,697.34,660.57,11119274,1.85E+11,56.47,0.66,12.18,814.37,495.2,Technology
05-07-2025,ISRG,476.84,487.69,491.88,470.97,2916768,1.64E+11,49.03,0,9.95,652.95,428.69,Healthcare
05-07-2025,JNJ,169.16,170.29,171.98,167.16,9499632,4.30E+11,14.58,2.96,11.68,218.57,122.11,Healthcare
05-07-2025,JPM,206.68,205.69,207.84,203.51,33567685,5.75E+11,14.35,2.37,14.33,267.05,169.58,Financials
05-07-2025,KO,68.9,68.56,69.08,67.54,33814737,2.99E+11,22.73,2.77,3.02,79.87,52.72,Consumer Staples
05-07-2025,LLY,949.34,960.78,966.56,942.46,28265920,8.60E+11,46.15,1.11,20.82,1214.78,799.63,Healthcare
05-07-2025,LMT,490.33,482.5,493.54,475.94,9933812,1.16E+11,18.69,2.37,25.82,649.89,379.03,Industrials
05-07-2025,LOW,240.03,238.23,242.94,235.24,14022914,1.51E+11,22.9,1.79,10.4,279.43,156.49,Consumer Discretionary
05-07-2025,MA,494.71,491.27,501.59,484.02,20013605,4.61E+11,33.69,0.53,14.58,590.77,349.72,Financials
05-07-2025,MDLZ,72.71,71.59,73.47,71.35,9903418,91906081081,19.37,2.41,3.7,86.63,50.74,Consumer Staples
05-07-2025,MDT,91.97,93.44,93.94,91.71,13730163,1.19E+11,16.78,3.46,5.57,118.54,79.75,Healthcare
05-07-2025,META,521.06,530.07,534.68,516.01,52752883,1.47E+12,21.86,0.36,24.25,656.83,451.03,Communication Services
05-07-2025,MMC,205.74,207.84,210.88,203.56,2932024,1.02E+11,22.81,1.7,9.11,276.98,168.35,Financials
05-07-2025,MRK,133.07,133.58,135.35,132.25,13649889,3.29E+11,15.26,2.79,8.75,176.64,91.73,Healthcare
05-07-2025,MS,102.87,103.11,104.25,101.59,14774341,1.70E+11,13.29,3.12,7.76,126.19,75.71,Financials
05-07-2025,MSFT,440.06,455.39,460.45,438.74,78859680,3.25E+12,32.57,0.75,13.98,583.84,411.96,Technology
05-07-2025,NEE,84.19,84.43,85.09,83.14,7623604,1.74E+11,19.69,2.91,4.29,111.21,75.82,Utilities
05-07-2025,NFLX,669.97,668.56,678.41,659.91,31062376,2.77E+11,36.37,0,18.38,846.72,575.27,Communication Services
05-07-2025,NKE,87.89,89.7,90.13,87.69,9542579,1.35E+11,29.59,0.96,3.03,116.14,61.61,Consumer Discretionary
05-07-2025,NOW,855.33,846.25,865.54,837.09,11650552,1.74E+11,84.21,0,10.05,915.79,712.85,Technology
05-07-2025,NVDA,498.66,505.8,509.45,497.54,89823018,2.83E+12,49.59,0,10.2,620.32,398.24,Technology
05-07-2025,ORCL,146.09,148.99,151.1,144.83,30216647,4.24E+11,21.44,1.19,6.95,189.43,104.06,Technology
05-07-2025,PEP,180.5,180.4,181.47,178.06,10271657,2.36E+11,25.33,2.69,7.12,224.83,148.75,Consumer Staples
05-07-2025,PFE,32.09,32.37,32.82,31.71,3474846,1.72E+11,11.38,5.79,2.84,40.11,25.87,Healthcare
05-07-2025,PG,170.63,167.21,171.74,165.32,10408633,3.78E+11,26.03,2.48,6.42,216.75,133.95,Consumer Staples
05-07-2025,PLD,132.2,132.2,134.09,131.56,10804065,1.27E+11,30.78,3.06,4.29,173.16,96.47,Real Estate
05-07-2025,PM,111.02,110.48,111.37,110.12,2136782,1.66E+11,19.59,5.13,5.64,146.99,79.27,Consumer Staples
05-07-2025,PYPL,70.98,71.29,71.89,70.61,8926554,76382142857,16.05,0,4.44,89.43,50.45,Financials
05-07-2025,QCOM,205.74,199.56,207.31,199.03,21804398,2.09E+11,15.62,1.71,12.78,238.92,178.42,Technology
05-07-2025,REGN,1061.4,1037.38,1067.23,1022.39,11836275,1.08E+11,19.52,0,53.14,1284.5,908.31,Healthcare
05-07-2025,RTX,124.48,123.38,125.07,121.99,3009469,1.63E+11,16.18,2.17,7.63,138.67,81.8,Industrials
05-07-2025,SCHW,79.19,80.29,80.54,79.01,10238601,1.35E+11,17.93,1.17,4.48,93.48,57.98,Financials
05-07-2025,SO,87.79,88.71,88.95,87.43,14460581,91840941176,16.46,3.63,5.39,118.51,61.58,Utilities
05-07-2025,SPGI,448.35,449.59,452.31,446.25,8928272,1.42E+11,34.63,0.74,12.98,505.17,369.13,Financials
05-07-2025,SYK,379.13,375.76,384.26,372.43,7867788,1.37E+11,28.88,0.91,13.01,486.56,297.06,Healthcare
05-07-2025,T,19.4,19.76,19.83,19.22,2332688,1.27E+11,8.73,6.73,2.26,25.73,14.36,Communication Services
05-07-2025,TJX,122.11,123.76,124.8,120.72,2290767,1.39E+11,24.24,1.11,5.11,160.86,89.61,Consumer Discretionary
05-07-2025,TMO,581.83,583.33,588.49,575.5,31781152,2.21E+11,27.51,0.28,21.2,634.05,526.37,Healthcare
05-07-2025,TSLA,261.27,262.92,265.89,259.69,10589973,8.60E+11,54.67,0,4.81,351.42,233.54,Consumer Discretionary
05-07-2025,TXN,205.75,207.08,209.53,203.79,11125980,1.87E+11,26.07,2.54,7.94,272.76,164.6,Technology
05-07-2025,UBER,70.1,68.1,70.96,67.23,13361126,1.32E+11,27.22,0,2.5,74.03,52.15,Technology
05-07-2025,UNH,597.5,606.36,612.18,589.68,9667059,5.56E+11,20.89,1.29,29.03,721.66,515.59,Healthcare
05-07-2025,UNP,252.71,259.01,262.83,248.95,8966555,1.57E+11,24.2,2.31,10.7,287,198.22,Industrials
05-07-2025,UPS,160.1,156.31,161.56,154.89,3837630,1.26E+11,18.35,2.97,8.52,177.6,102.18,Industrials
05-07-2025,V,277.88,276.75,279.26,275.63,26765811,5.54E+11,33.62,0.72,8.23,329.79,238.75,Financials
05-07-2025,VRTX,479.5,472.36,481.97,471.2,7555800,1.23E+11,30.7,0,15.39,543.89,415.56,Healthcare
05-07-2025,VZ,44.15,44.02,44.28,43.43,3769258,1.71E+11,10.14,5.61,4.34,52.87,36.2,Communication Services
05-07-2025,WMT,73.91,75.4,76.49,73.64,25951443,5.91E+11,28.65,1.19,2.63,93.06,49.75,Consumer Staples
05-07-2025,XOM,116.61,121,122.34,115.59,12914252,4.74E+11,15.73,2.89,7.69,159.99,103.75,Energy
05-07-2025,ZTS,153.62,154.47,156.06,152.42,14342554,70026400000,29.69,0.73,5.2,173.48,123.37,Healthcare
06-07-2025,AAPL,212.31,205.81,213.58,204.36,88301007,3.21E+12,27.65,0.48,7.44,248.2,150.16,Technology
06-07-2025,ABBV,183.47,185.46,186.08,181.03,21162713,3.15E+11,13.69,3.41,13.55,231.74,165.97,Healthcare
06-07-2025,ABT,123.59,125.35,126.84,122.8,8928463,2.09E+11,22.48,1.69,5.58,160.6,108.11,Healthcare
06-07-2025,ADBE,594.35,590.76,602.37,587.25,18637574,2.56E+11,38.88,0,15.19,790.27,416.43,Technology
06-07-2025,ADP,256,252.18,259.44,249.97,14393682,1.04E+11,25.15,1.98,10.03,277.48,209.77,Financials
06-07-2025,AMD,158.87,160.2,161.17,158.23,32891635,2.43E+11,40.09,0,4,209.85,142.55,Technology
06-07-2025,AMGN,300.22,305.72,307.75,296.47,10540537,1.55E+11,13.67,3.17,22.36,337.04,242.45,Healthcare
06-07-2025,AMT,199.28,194.38,201.56,193.74,2260620,90078536585,30.02,2.42,6.48,228.52,168.64,Real Estate
06-07-2025,AMZN,182.35,178.09,185.03,176.35,60065978,1.83E+12,32.6,0,5.46,206.79,138.85,Consumer Discretionary
06-07-2025,AVGO,1650.19,1703.91,1727.94,1639.68,33056837,7.82E+11,32.63,1.66,52.22,2153.38,1509.44,Technology
06-07-2025,BAC,42.63,43.36,43.62,42.52,20617554,3.23E+11,16.64,2.19,2.61,57.95,28.92,Financials
06-07-2025,BKNG,3785.32,3836.16,3858.6,3747.21,6637919,1.38E+11,23.2,0,165.35,4177.72,3116.27,Consumer Discretionary
06-07-2025,BLK,872.4,858.14,881.58,845.35,5612952,1.32E+11,20.35,2.08,42.17,1114.6,639,Financials
06-07-2025,BMY,54.85,54.33,55.29,53.67,12218835,1.04E+11,10.77,4.32,5.04,68.15,37.54,Healthcare
06-07-2025,BRK.B,433.65,439.57,441.73,428.19,24454866,9.09E+11,16.51,0,26.62,551.4,377.82,Financials
06-07-2025,C,62.04,63.28,63.93,61.21,10602307,1.22E+11,12.41,3.52,5.1,69.89,52.46,Financials
06-07-2025,CAT,388.8,393.19,396.57,386.27,13070146,2.04E+11,17.14,2.09,22.94,455.27,311.55,Industrials
06-07-2025,CB,252.67,256.74,258.24,249.67,12904716,99552244898,13,1.82,19.75,333.62,186.42,Financials
06-07-2025,COST,879.3,885.17,888.97,870.77,14375695,3.84E+11,39.72,0.51,22.29,992.23,805.04,Consumer Staples
06-07-2025,CRM,276.4,285,286.04,274.3,32393076,2.69E+11,37.78,0,7.54,352.25,210.6,Technology
06-07-2025,CVX,161.83,163.59,165.24,161.35,21224755,2.92E+11,14.93,3.01,10.96,178.62,109.64,Energy
06-07-2025,DIS,110.51,108.41,111.33,107.88,13981927,1.87E+11,30.3,0,3.58,125.07,76.83,Communication Services
06-07-2025,DUK,108.17,107.94,108.5,107.57,12233659,80464363636,20.99,3.9,5.14,130.4,76.62,Utilities
06-07-2025,ELV,560.4,562.07,564.78,555.92,10973630,1.27E+11,14.15,1.21,39.72,728.13,409.74,Healthcare
06-07-2025,GE,173.82,173.9,175.11,171.92,3256701,1.84E+11,28.75,0.41,6.05,191.61,136.99,Industrials
06-07-2025,GILD,80.23,80.24,80.5,79.11,6516520,95285000000,18.72,3.91,4.29,95.82,70.03,Healthcare
06-07-2025,GOOGL,171.28,169.45,172.77,168.59,85266931,2.02E+12,28.8,0,5.88,219.65,147.97,Communication Services
06-07-2025,GS,448.78,458.06,463.96,446.91,3741726,1.54E+11,12.45,1.91,36.79,613.66,383.29,Financials
06-07-2025,HD,364.23,365.51,369.04,358.88,14023304,3.81E+11,27.48,2.25,13.3,472.18,260.21,Consumer Discretionary
06-07-2025,HON,207.25,208.69,209.99,205.57,8266579,1.41E+11,24.09,1.84,8.66,251.81,191.06,Industrials
06-07-2025,IBM,186.87,189.44,189.92,185.23,11383700,1.70E+11,19.59,3.8,9.67,233.35,134.82,Technology
06-07-2025,INTC,36.01,36.83,36.95,35.77,4997224,1.42E+11,19.88,1.58,1.85,43.18,28.6,Technology
06-07-2025,INTU,668.42,664.84,675.67,658.6,4862084,1.79E+11,52.73,0.64,12.61,770.71,541.98,Technology
06-07-2025,ISRG,442.72,440.62,445.16,437.66,6418537,1.48E+11,54.21,0,8.13,535.72,287.62,Healthcare
06-07-2025,JNJ,158.72,158.81,159.57,158.13,17817809,4.01E+11,14.93,2.98,10.64,173.73,128.51,Healthcare
06-07-2025,JPM,202.09,203.51,205.53,200.34,9405603,5.69E+11,14.48,2.39,14.05,228.19,158.41,Financials
06-07-2025,KO,64.26,65.23,65.64,63.61,14707046,2.84E+11,23.71,2.7,2.75,75.14,53.89,Consumer Staples
06-07-2025,LLY,963.15,983.13,989.77,958.43,19481266,8.80E+11,43.91,1.2,22.39,1284.12,644.46,Healthcare
06-07-2025,LMT,465.81,455.6,468.41,450.89,3874566,1.09E+11,16.75,2.66,27.2,519.36,401.27,Industrials
06-07-2025,LOW,252.09,256.65,259.82,250.22,3394625,1.62E+11,20.13,1.87,12.75,332.99,217.05,Consumer Discretionary
06-07-2025,MA,490.68,480.02,493.06,474.72,21989440,4.50E+11,30.18,0.48,15.91,545.96,365.92,Financials
06-07-2025,MDLZ,74.61,74.24,75.49,73.82,7242677,95308108108,19,2.41,3.91,93.71,50.6,Consumer Staples
06-07-2025,MDT,89.11,89.98,91.03,88.72,12328782,1.15E+11,18,2.95,5,114.33,64.79,Healthcare
06-07-2025,META,499.68,511.8,514.19,494.46,32231067,1.42E+12,23.55,0.37,21.73,669.69,466.52,Communication Services
06-07-2025,MMC,210.57,207.71,211.63,206.23,11593908,1.01E+11,22.34,1.92,9.3,235.56,172.23,Financials
06-07-2025,MRK,131.36,128.8,132,127.91,32860087,3.17E+11,16.16,2.62,7.97,164.54,98.9,Healthcare
06-07-2025,MS,104.47,107.07,107.33,103.83,6115227,1.77E+11,11.06,3.44,9.68,132.5,75.82,Financials
06-07-2025,MSFT,458.31,466.61,470.23,457.31,49688812,3.33E+12,35.56,0.73,13.12,519.09,425.34,Technology
06-07-2025,NEE,77.12,76.18,77.54,75.21,4551783,1.57E+11,22.22,2.78,3.43,93.7,61.96,Utilities
06-07-2025,NFLX,684.01,690.39,700.06,674.13,25749184,2.86E+11,48,0,14.38,817.41,613.08,Communication Services
06-07-2025,NKE,86.27,85.29,86.84,84.34,8406487,1.28E+11,26.12,0.97,3.27,96.32,72.48,Consumer Discretionary
06-07-2025,NOW,832.98,846.65,853.24,820.83,3273566,1.74E+11,92.57,0,9.15,1071.88,688.71,Technology
06-07-2025,NVDA,514.95,529.93,537.39,509.11,56782964,2.97E+12,38.88,0,13.63,691.47,422,Technology
06-07-2025,ORCL,148.71,153.78,155.06,146.6,18340399,4.38E+11,21.64,1.05,7.11,180.6,104.11,Technology
06-07-2025,PEP,177.94,181.47,182.89,177,34462886,2.37E+11,22.13,2.48,8.2,210.83,139.31,Consumer Staples
06-07-2025,PFE,33.67,33.34,33.92,32.97,2936692,1.77E+11,12.69,6.12,2.63,40.66,27.92,Healthcare
06-07-2025,PG,173.01,174.69,176.57,171.53,17222521,3.95E+11,26.37,2.64,6.62,222.44,160.14,Consumer Staples
06-07-2025,PLD,127.34,124.31,128.74,123.35,10292210,1.20E+11,30.31,3.11,4.1,167.27,86.79,Real Estate
06-07-2025,PM,106.5,104.79,107.46,104.21,8695700,1.57E+11,16.74,4.61,6.26,114.05,74.92,Consumer Staples
06-07-2025,PYPL,70.49,72.13,72.52,70.06,4739693,77282142857,17.39,0,4.15,79.72,57.94,Financials
06-07-2025,QCOM,212.49,213.63,216.36,209.4,22167720,2.24E+11,18.38,1.89,11.62,249.39,173.27,Technology
06-07-2025,REGN,1078.92,1058.21,1091.7,1049.62,9477743,1.11E+11,17.63,0,60.02,1144.76,855.19,Healthcare
06-07-2025,RTX,121.77,123.62,123.89,120.77,6459864,1.63E+11,16.14,2.19,7.66,157.64,113.41,Industrials
06-07-2025,SCHW,77.53,78.58,79.5,76.89,7639261,1.33E+11,16.52,1.22,4.76,103.16,57.89,Financials
06-07-2025,SO,84.27,83.43,84.61,83.1,3573395,86374588235,19.67,3.74,4.24,108.5,67.33,Utilities
